,Test,Die,VDD (V),,,,Id1 (mA),Id2 ( mA),Freq (GHz),Pin (dBm),,Pin (dBm),,Pout (dBm),Gain (dB),,,,,,,,,,,
694255,POW1,AN49,4,#,#,#,38.73,83.42,15,-11,#,-11.04962,#,11.567,22.567,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.74,82.65,18,-11,#,-10.9925,#,9.717,20.717,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.17,86.15,6,-10,#,-10.04819,#,13.185,23.185,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.92,84.53,9,-10,#,-10.03162,#,12.218,22.218,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.82,84.15,12,-10,#,-10.03087,#,12.421,22.421,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.76,83.8,15,-10,#,-10.05862,#,12.497,22.497,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.73,82.88,18,-10,#,-9.9975,#,10.697,20.697,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.29,87.16,6,-9,#,-9.041188,#,14.041,23.041,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.94,85.22,9,-9,#,-9.029625,#,13.15,22.15,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.82,84.75,12,-9,#,-9.026875,#,13.339,22.339,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.75,84.28,15,-9,#,-9.045625,#,13.435,22.435,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.74,83.16,18,-9,#,-8.9975,#,11.673,20.673,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.44,88.19,6,-8,#,-8.044188,#,14.774,22.774,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.02,86.02,9,-8,#,-8.042625,#,14.015,22.015,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.84,85.43,12,-8,#,-8.039875,#,14.203,22.203,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.76,84.88,15,-8,#,-8.046625,#,14.318,22.318,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.73,83.48,18,-8,#,-8.0025,#,12.624,20.624,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.56,88.97,6,-7,#,-7.047188,#,15.349,22.349,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.05,86.9,9,-7,#,-7.044625,#,14.804,21.804,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.85,86.3,12,-7,#,-7.051875,#,14.999,21.999,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.79,85.54,15,-7,#,-7.061625,#,15.126,22.126,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.74,83.91,18,-7,#,-7.0245,#,13.551,20.551,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.72,89.3,6,-6,#,-6.043188,#,15.791,21.791,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.18,87.7,9,-6,#,-6.045625,#,15.458,21.458,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.9,87.36,12,-6,#,-6.050875,#,15.68,21.68,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.79,86.35,15,-6,#,-6.056625,#,15.849,21.849,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.74,84.47,18,-6,#,-6.0175,#,14.473,20.473,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.79,89.21,6,-5,#,-5.051188,#,16.059,21.059,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.25,88.48,9,-5,#,-5.055625,#,15.957,20.957,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.89,88.71,12,-5,#,-5.080875,#,16.19,21.19,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.77,87.5,15,-5,#,-5.063625,#,16.42,21.42,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.77,85.2,18,-5,#,-5.0265,#,15.339,20.339,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.65,88.7,6,-4,#,-4.042188,#,16.166,20.166,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.38,89,9,-4,#,-4.061625,#,16.329,20.329,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.97,90.42,12,-4,#,-4.066875,#,16.593,20.593,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.83,89.03,15,-4,#,-4.074625,#,16.87,20.87,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.78,86.18,18,-4,#,-4.0255,#,16.126,20.126,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.11,87.84,6,-3,#,-3.013188,#,16.182,19.182,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.57,89.16,9,-3,#,-3.036625,#,16.597,19.597,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.01,92.41,12,-3,#,-3.045875,#,16.904,19.904,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.83,90.86,15,-3,#,-3.065625,#,17.238,20.238,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.78,87.49,18,-3,#,-3.0375,#,16.758,19.758,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.26,86.58,6,-2,#,-1.985188,#,16.217,18.217,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.79,88.84,9,-2,#,-2.028625,#,16.801,18.801,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.12,94.44,12,-2,#,-2.042875,#,17.147,19.147,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.87,92.94,15,-2,#,-2.047625,#,17.537,19.537,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.8,89.18,18,-2,#,-2.0155,#,17.295,19.295,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,37.22,85.16,6,-1,#,-0.956188,#,16.294,17.294,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,40.08,88.11,9,-1,#,-1.020625,#,16.965,17.965,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.23,96.35,12,-1,#,-1.043875,#,17.322,18.322,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.96,95.38,15,-1,#,-1.056625,#,17.785,18.785,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.87,91.1,18,-1,#,-1.0125,#,17.752,18.752,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,35.94,84.04,6,0,#,0.126812,#,16.41,16.41,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,40.46,87.03,9,0,#,-0.004625,#,17.105,17.105,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.41,98.35,12,0,#,-0.039875,#,17.446,17.446,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.03,98.15,15,0,#,-0.054625,#,17.997,17.997,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.88,93.3,18,0,#,-0.0105,#,18.142,18.142,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,34.62,83.14,6,1,#,1.169812,#,16.547,15.547,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,40.87,85.75,9,1,#,1.019375,#,17.225,16.225,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.63,100.38,12,1,#,0.992125,#,17.551,16.551,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.12,101.28,15,1,#,0.961375,#,18.182,17.182,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,38.98,95.97,18,1,#,1.0085,#,18.461,17.461,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,33.22,82.26,6,2,#,2.178812,#,16.717,14.717,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,41.33,84.57,9,2,#,2.030375,#,17.304,15.304,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.96,102.39,12,2,#,2.000125,#,17.631,15.631,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.32,104.6,15,2,#,1.971375,#,18.336,16.336,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN49,4,#,#,#,39.04,99.06,18,2,#,2.0335,#,18.73,16.73,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.81,84.37,6,-13,#,-13.02819,#,10.462,23.462,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.8,83.45,9,-13,#,-12.97162,#,9.383,22.383,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.71,83.41,12,-13,#,-13.01787,#,9.551,22.551,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.62,83.25,15,-13,#,-13.03063,#,9.66,22.66,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.6,82.75,18,-13,#,-13.0085,#,7.737,20.737,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.89,85,6,-12,#,-12.01619,#,11.425,23.425,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.79,83.91,9,-12,#,-11.96562,#,10.364,22.364,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.7,83.73,12,-12,#,-11.96087,#,10.576,22.576,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.65,83.51,15,-12,#,-12.01462,#,10.64,22.64,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.62,82.91,18,-12,#,-11.9925,#,8.746,20.746,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.01,85.75,6,-11,#,-11.01919,#,12.369,23.369,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.81,84.38,9,-11,#,-10.97362,#,11.323,22.323,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.71,84.08,12,-11,#,-10.98588,#,11.506,22.506,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.63,83.78,15,-11,#,-11.04462,#,11.565,22.565,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.62,83.05,18,-11,#,-10.9885,#,9.723,20.723,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.09,86.6,6,-10,#,-10.05419,#,13.242,23.242,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.83,84.91,9,-10,#,-10.03063,#,12.212,22.212,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.74,84.54,12,-10,#,-10.03487,#,12.395,22.395,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.68,84.19,15,-10,#,-10.05562,#,12.494,22.494,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.64,83.27,18,-10,#,-9.9895,#,10.702,20.702,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.21,87.65,6,-9,#,-9.049188,#,14.091,23.091,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.84,85.58,9,-9,#,-9.028625,#,13.142,22.142,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.74,85.09,12,-9,#,-9.031875,#,13.315,22.315,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.64,84.65,15,-9,#,-9.041625,#,13.436,22.436,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.62,83.53,18,-9,#,-8.9895,#,11.68,20.68,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.29,88.68,6,-8,#,-8.051188,#,14.816,22.816,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.91,86.41,9,-8,#,-8.042625,#,14.006,22.006,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.74,85.79,12,-8,#,-8.042875,#,14.175,22.175,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.65,85.21,15,-8,#,-8.041625,#,14.32,22.32,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.67,83.84,18,-8,#,-7.9955,#,12.632,20.632,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.47,89.46,6,-7,#,-7.054188,#,15.384,22.384,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.96,87.28,9,-7,#,-7.043625,#,14.793,21.793,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.75,86.62,12,-7,#,-7.056875,#,14.974,21.974,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.66,85.88,15,-7,#,-7.057625,#,15.127,22.127,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.65,84.29,18,-7,#,-7.0185,#,13.56,20.56,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.6,89.78,6,-6,#,-6.050188,#,15.819,21.819,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.04,88.14,9,-6,#,-6.044625,#,15.446,21.446,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.78,87.68,12,-6,#,-6.055875,#,15.657,21.657,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.69,86.69,15,-6,#,-6.052625,#,15.847,21.847,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.64,84.84,18,-6,#,-6.0125,#,14.481,20.481,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.74,89.7,6,-5,#,-5.059188,#,16.092,21.092,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.16,88.9,9,-5,#,-5.055625,#,15.943,20.943,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.8,89.06,12,-5,#,-5.084875,#,16.165,21.165,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.69,87.88,15,-5,#,-5.061625,#,16.416,21.416,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.69,85.54,18,-5,#,-5.0215,#,15.344,20.344,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.6,89.23,6,-4,#,-4.050188,#,16.201,20.201,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.32,89.43,9,-4,#,-4.061625,#,16.31,20.31,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.89,90.83,12,-4,#,-4.071875,#,16.57,20.57,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.73,89.43,15,-4,#,-4.071625,#,16.863,20.863,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.68,86.54,18,-4,#,-4.0175,#,16.124,20.124,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.14,88.36,6,-3,#,-3.020188,#,16.213,19.213,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.46,89.56,9,-3,#,-3.034625,#,16.579,19.579,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.94,92.85,12,-3,#,-3.049875,#,16.878,19.878,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.72,91.31,15,-3,#,-3.063625,#,17.23,20.23,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.68,87.9,18,-3,#,-3.0305,#,16.756,19.756,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.3,87.02,6,-2,#,-1.996188,#,16.236,18.236,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.68,89.29,9,-2,#,-2.029625,#,16.783,18.783,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.03,94.88,12,-2,#,-2.045875,#,17.119,19.119,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.78,93.42,15,-2,#,-2.049625,#,17.535,19.535,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.7,89.65,18,-2,#,-2.0045,#,17.293,19.293,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,36.29,85.43,6,-1,#,-0.963188,#,16.319,17.319,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.97,88.63,9,-1,#,-1.024625,#,16.94,17.94,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.16,96.83,12,-1,#,-1.049875,#,17.289,18.289,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.83,95.91,15,-1,#,-1.046625,#,17.788,18.788,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.77,91.57,18,-1,#,-1.0005,#,17.753,18.753,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,35.01,84.25,6,0,#,0.117812,#,16.422,16.422,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,39.35,87.58,9,0,#,-0.003625,#,17.079,17.079,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.32,98.81,12,0,#,-0.040875,#,17.422,17.422,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.94,98.76,15,0,#,-0.047625,#,17.992,17.992,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.79,93.8,18,0,#,-0.0105,#,18.14,18.14,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,33.71,83.36,6,1,#,1.154812,#,16.556,15.556,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,39.79,86.27,9,1,#,1.021375,#,17.2,16.2,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.57,100.84,12,1,#,0.985125,#,17.517,16.517,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.03,101.93,15,1,#,0.962375,#,18.179,17.179,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.85,96.51,18,1,#,1.0165,#,18.467,17.467,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,32.33,82.58,6,2,#,2.165812,#,16.723,14.723,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,40.35,85.11,9,2,#,2.032375,#,17.281,15.281,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.92,102.85,12,2,#,1.999125,#,17.598,15.598,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,38.23,105.22,15,2,#,1.973375,#,18.334,16.334,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN50,4,#,#,#,37.92,99.65,18,2,#,2.0375,#,18.733,16.733,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.87,82.66,6,-13,#,-13.02819,#,10.327,23.327,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.85,81.72,9,-13,#,-12.98062,#,9.26,22.26,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.74,81.72,12,-13,#,-13.02687,#,9.475,22.475,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.69,81.58,15,-13,#,-13.03762,#,9.618,22.618,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.64,81.05,18,-13,#,-13.0125,#,7.66,20.66,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.96,83.3,6,-12,#,-12.01619,#,11.289,23.289,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.79,82.16,9,-12,#,-11.97562,#,10.243,22.243,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.72,82.03,12,-12,#,-11.96887,#,10.495,22.495,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.68,81.79,15,-12,#,-12.02262,#,10.592,22.592,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.64,81.15,18,-12,#,-11.9985,#,8.651,20.651,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,38.04,84,6,-11,#,-11.01919,#,12.235,23.235,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.83,82.64,9,-11,#,-10.98262,#,11.203,22.203,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.73,82.37,12,-11,#,-10.98588,#,11.435,22.435,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.66,82.08,15,-11,#,-11.04563,#,11.53,22.53,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.65,81.36,18,-11,#,-10.9905,#,9.647,20.647,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,38.1,84.85,6,-10,#,-10.05019,#,13.123,23.123,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.89,83.17,9,-10,#,-10.03663,#,12.094,22.094,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.73,82.82,12,-10,#,-10.03388,#,12.321,22.321,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.68,82.48,15,-10,#,-10.05663,#,12.451,22.451,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.69,81.52,18,-10,#,-9.9955,#,10.625,20.625,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,38.24,85.96,6,-9,#,-9.046188,#,13.993,22.993,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.89,83.86,9,-9,#,-9.033625,#,13.029,22.029,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.78,83.38,12,-9,#,-9.031875,#,13.241,22.241,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.68,82.92,15,-9,#,-9.042625,#,13.389,22.389,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.68,81.81,18,-9,#,-8.9945,#,11.599,20.599,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,38.38,87.08,6,-8,#,-8.047188,#,14.755,22.755,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.92,84.63,9,-8,#,-8.045625,#,13.906,21.906,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.75,84.09,12,-8,#,-8.042875,#,14.105,22.105,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.69,83.52,15,-8,#,-8.043625,#,14.273,22.273,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.67,82.13,18,-8,#,-8.0005,#,12.551,20.551,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,38.51,88.04,6,-7,#,-7.049188,#,15.36,22.36,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,38.02,85.54,9,-7,#,-7.050625,#,14.724,21.724,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.82,84.96,12,-7,#,-7.055875,#,14.904,21.904,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.69,84.25,15,-7,#,-7.059625,#,15.084,22.084,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.66,82.57,18,-7,#,-7.0225,#,13.475,20.475,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,38.67,88.55,6,-6,#,-6.047188,#,15.826,21.826,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,38.09,86.5,9,-6,#,-6.049625,#,15.41,21.41,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.82,86.17,12,-6,#,-6.054875,#,15.599,21.599,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.75,85.14,15,-6,#,-6.053625,#,15.817,21.817,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.69,83.12,18,-6,#,-6.0155,#,14.401,20.401,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,38.78,88.66,6,-5,#,-5.055188,#,16.127,21.127,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,38.18,87.41,9,-5,#,-5.060625,#,15.934,20.934,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.88,87.64,12,-5,#,-5.082875,#,16.121,21.121,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.74,86.42,15,-5,#,-5.062625,#,16.394,21.394,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,37.72,83.9,18,-5,#,-5.0255,#,15.27,20.27,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,38.73,88.36,6,-4,#,-4.047188,#,16.27,20.27,#,#,#,#,#,#,#,#,#,#,#
694255,POW1,AN52,4,#,#,#,38.32,88.17,9,-4,#,-4.066625,#,16.317,20.317,#,#,#,#,#,#,#,#,#,#,#
